D,E
32.610652,4179.141272
32.451932,4180.260976
31.026292,3946.390999
33.330120,4294.873417
32.342803,4162.746404
31.175317,4036.765806
32.991352,4311.273972
33.248132,4321.599091
32.178426,4146.399005
32.498770,4167.725954
31.951871,4105.005714
33.008306,4259.872604
33.107927,4310.850721
32.952200,4278.899849
32.105231,4191.818691
33.325637,4305.476513
32.563382,4201.912137
32.817509,4235.633977
33.192278,4333.510129
33.416672,4362.928503
34.015293,4440.799062
32.528025,4239.075169
32.357467,4152.525004
33.039463,4252.247634
32.389897,4173.613508
32.382379,4155.621398
33.632070,4344.200934
32.770167,4207.265669
33.725916,4374.356310
32.597710,4213.053121
32.609886,4228.223622
32.795122,4263.729648
32.663155,4214.948714
32.213767,4153.143073
33.732830,4339.374978
33.396783,4356.201585
32.461123,4216.707386
32.893315,4247.491984
32.674198,4221.134900
32.097189,4198.494920
33.190916,4306.665144
33.027408,4285.588727
33.387282,4364.328047
32.181950,4141.949500
32.642168,4227.505915
32.546819,4167.719278
32.351665,4205.836019
33.116012,4276.257465
32.941877,4261.102682
32.933001,4213.528452
33.408078,4307.024565
32.106439,4131.369650
31.809945,4072.494605
32.715667,4224.526327
32.801864,4230.546194
32.475286,4171.021906
33.353577,4308.056088
32.882900,4232.766871
32.693570,4211.307086
32.520135,4209.346395
33.252777,4297.669985
32.892833,4242.615722
32.645509,4222.677338
32.646815,4214.555585
33.322063,4340.477915
33.575115,4388.377341
33.031184,4253.697991
33.001675,4278.034952
32.431406,4209.526939
33.229785,4286.660444
32.314683,4151.472487
33.171162,4287.404330
31.473449,4051.607356
33.497282,4370.690623
32.284103,4139.687539
33.138937,4295.413543
31.848394,4106.509653
33.387062,4337.238149
32.827725,4274.481142
33.498858,4349.237720
32.314032,4138.761982
33.311206,4313.195402
32.714817,4241.905116
32.839583,4293.290765
32.230322,4136.263532
32.825946,4243.246770
33.101143,4263.914263
31.937142,4067.852308
32.933655,4273.282427
33.265901,4255.299104
33.332186,4325.442067
32.658071,4203.896729
32.892751,4263.624386
32.683368,4244.463608
32.744994,4232.857601
32.839793,4237.159020
31.935106,4125.952004
32.760439,4230.641692
32.457279,4185.705851
32.195233,4137.572136
32.838408,4232.775964
31.842646,4068.453165
32.756883,4259.064909
32.405789,4214.456900
33.446000,4359.563480
32.065577,4135.088922
32.703909,4172.910046
32.327021,4136.422489
33.066409,4250.376798
33.364770,4303.183656
32.351115,4168.625242
32.756307,4201.190008
32.133513,4170.632609
32.302689,4171.612677
33.117938,4241.227105
33.614952,4345.638871
32.493894,4224.613714
33.093632,4253.087510
32.465465,4210.937142
32.866671,4275.433004
33.042799,4268.238653
32.945512,4270.362205
33.041881,4228.665145
33.214739,4277.607247
32.337778,4240.497075
33.326370,4283.690352
32.717111,4224.652175
32.933299,4263.686537
32.828752,4259.698858
32.512258,4216.248151
33.132578,4307.496889
32.667090,4188.558390
32.496888,4149.372872
32.897637,4204.588590
32.593273,4211.908723
33.456667,4362.904516
32.593366,4176.179625
32.927352,4286.732212
33.293973,4261.425955
32.441501,4207.677469
33.398199,4318.266540
33.222049,4289.304266
33.009673,4291.495120
32.272244,4138.818415
31.799138,4087.237430
32.828793,4243.177621
33.142783,4329.774885
33.059291,4289.250184
33.373828,4317.010863
33.048711,4262.143954
32.997147,4251.823319
32.591147,4241.198817
33.372232,4314.876404
32.825055,4263.254346
32.406592,4153.139870
32.783652,4240.233764
33.451048,4309.573842
33.660991,4369.449632
32.993597,4236.339467
33.294211,4313.183285
32.083669,4115.183484
32.961128,4249.726429
33.520286,4360.118940
33.821454,4402.467943
32.243318,4160.159678
32.091867,4138.701472
31.344336,4018.241314
32.677667,4224.440352
32.396480,4201.961626
32.965354,4281.418868
32.244393,4100.357235
32.149264,4135.892916
33.111920,4281.031274
32.721384,4268.422316
33.235720,4334.414574
31.590953,3997.238051
33.071178,4271.831250
32.236630,4148.595601
33.577939,4357.418888
33.481282,4357.592983
32.702438,4196.752637
32.141524,4121.201025
33.013009,4280.842388
33.309601,4308.030296
33.146108,4324.849809
32.938549,4234.521483
32.484181,4176.159132
33.081655,4329.836396
33.334574,4300.428952
33.035575,4271.050293
31.971930,4100.370557
33.265453,4269.409418
32.359229,4152.589492
32.274978,4181.152118
33.099864,4270.934258
31.958070,4096.695158
32.433076,4221.899089
32.509755,4209.151924
33.233184,4304.846113
32.999074,4283.103829
33.158047,4311.270455
32.275677,4209.613332
32.918924,4251.307736
32.957740,4256.591069
32.510411,4183.773775
33.627911,4356.519250
32.274990,4182.724346
32.984570,4230.640573
32.105576,4095.360987
33.648344,4422.607420
32.077940,4167.809674
32.538201,4195.872827
32.357872,4194.608863
32.751012,4243.119128
32.886936,4255.438391
33.192553,4289.262929
33.415491,4281.837693
31.788253,4117.412852
33.918194,4424.594391
33.487336,4358.477739
32.095464,4130.705501
33.992550,4412.701807
33.332369,4355.050170
32.937170,4245.931628
32.640879,4187.073833
32.272877,4129.493928
33.387113,4308.817107
32.872220,4223.859497
31.998867,4124.811982
32.210708,4115.176297
33.241439,4313.847436
33.184272,4313.199568
32.202236,4148.583910
32.885112,4223.590910
33.120875,4299.048155
33.263172,4293.305711
32.652432,4239.526429
31.863488,4082.404135
32.805353,4228.049842
32.957390,4266.113381
32.644514,4206.702617
33.817972,4364.299816
32.641124,4230.092077
33.119822,4280.359566
31.973052,4104.220222
32.066059,4125.770750
34.047269,4412.400771
32.683500,4205.962153
33.457091,4307.085039
32.635802,4215.378925
32.056575,4131.382645
32.233494,4169.715212
32.522484,4176.629606
31.645601,4068.331649
33.291621,4339.274367
33.044881,4258.655833
31.573602,4025.369270
31.363504,4035.872896
33.814735,4441.969045
31.928505,4105.079711
33.021628,4255.942343
32.883076,4249.986664
33.380098,4333.439598
33.000161,4265.514165
32.171366,4111.387983
32.147738,4196.529767
31.879955,4071.436259
33.144669,4278.081069
33.336151,4368.112799
33.455055,4346.479411
32.992897,4254.397681
33.204499,4304.062064
31.711949,4088.936732
32.754665,4243.993306
32.818787,4296.833675
32.545509,4189.262982
33.058817,4290.574678
32.645200,4181.120213
32.883087,4229.222032
32.686096,4179.372845
31.937670,4083.203898
32.297894,4180.762483
33.596334,4363.087375
32.759102,4249.136596
33.061891,4271.472040
33.696661,4387.645294
33.968758,4454.756991
33.138186,4302.123184
32.952380,4284.034772
32.688741,4247.634559
34.048408,4435.801532
33.294480,4302.884519
32.053513,4118.978786
32.381124,4172.312392
33.416447,4311.926599
33.763352,4389.999148
31.061109,3953.283137
32.843905,4292.034163
32.526585,4196.524590
33.338650,4301.159008
33.136997,4288.401683
33.107707,4302.386474
33.091839,4257.152787
32.426375,4165.506494
33.398026,4314.099858
33.374784,4312.036044
33.419157,4341.935035
32.847203,4251.443571
33.292230,4309.006221
33.173703,4351.628164
32.140716,4133.279694
33.550310,4391.309356
33.009553,4260.623418
32.954945,4291.443810
31.131404,3980.780356
32.040264,4129.136429
33.096479,4268.671113
33.096823,4242.538379
32.502359,4198.215654
31.853769,4083.881677
31.860282,4122.383835
33.349978,4332.418936
32.660989,4252.906569
33.379556,4338.228418
32.132375,4159.171494
33.269491,4331.461461
32.656835,4231.298769
32.545332,4223.096075
32.590836,4206.116307
32.437222,4183.828800
32.425944,4192.432654
32.456951,4202.224213
33.108129,4330.752322
33.194876,4307.512742
32.996852,4272.017148
32.424809,4203.247514
32.415909,4209.608672
32.191972,4196.806923
31.997302,4121.974164
32.597116,4235.865791
32.862800,4243.819007
33.708626,4354.491394
32.271212,4176.800749
33.185914,4307.846387
31.655026,4086.807662
33.288541,4313.981397
31.837359,4082.277574
33.411796,4369.682181
31.675972,4091.630241
33.145752,4281.091246
32.424872,4175.788428
32.304145,4197.375378
31.778312,4075.124636
33.026819,4269.524661
32.946840,4291.842389
33.046135,4291.093242
32.857343,4254.441516
32.880227,4290.527597
32.618553,4218.671307
33.882643,4393.962580
32.518044,4170.459453
32.902543,4237.760728
32.420798,4166.372867
31.956979,4057.480555
32.693147,4190.000222
33.287198,4297.361384
33.611962,4403.045972
32.829865,4253.474551
32.741446,4235.167687
32.253728,4158.947518
31.955664,4118.966029
32.485299,4224.348643
32.118897,4152.965230
33.647100,4389.973119
33.279382,4373.441364
33.351647,4314.809635
32.867598,4243.149955
33.440440,4369.385570
32.279280,4152.795118
32.895162,4259.493078
32.320100,4164.204779
32.506574,4211.669305
33.325926,4324.352654
33.468996,4349.138204
32.871869,4282.517996
31.742313,4053.745620
32.871275,4270.010698
33.442399,4343.900846
31.669979,4059.484515
33.916853,4436.568700
32.018648,4155.606827
33.159811,4261.651271
32.063588,4095.557226
33.074079,4275.219076
33.462817,4334.071396
33.111188,4255.623092
32.105736,4115.048966
33.243239,4300.197006
33.383807,4341.941513
32.460109,4169.097056
32.444926,4169.573589
32.551615,4220.258395
31.809984,4097.742641
34.437336,4506.206126
32.416900,4200.437534
32.923404,4217.063852
32.465984,4213.225378
33.034883,4270.344547
33.251655,4309.634751
32.427088,4183.759266
32.937831,4252.668093
33.276103,4301.140325
32.704286,4250.107943
32.445840,4216.046284
33.282273,4277.152270
33.348158,4286.716937
32.378253,4142.664891
32.045427,4097.524284
32.895671,4261.471887
33.275796,4309.943769
32.467316,4150.396798
33.116427,4273.123264
31.635341,4050.458686
32.562000,4249.524093
33.296827,4304.619860
32.353032,4168.712856
32.778605,4220.437956
33.040729,4279.116753
33.172105,4300.998820
32.450438,4201.897740
32.575139,4168.620751
31.945711,4139.299393
33.430000,4336.454408
33.014201,4276.674422
33.418854,4308.612124
31.989912,4104.757422
33.121718,4297.609879
32.498476,4193.439243
33.525050,4346.160578
33.055068,4289.159582
32.942845,4247.206769
33.254510,4333.341844
32.126804,4081.478580
32.690444,4234.427180
33.022046,4265.504633
32.494506,4201.002486
32.302908,4171.652465
33.092624,4239.531328
33.731830,4354.108969
31.998725,4092.307329
33.502028,4348.187208
32.342840,4207.782398
33.055354,4292.764510
32.946325,4273.560627
32.741872,4247.286574
33.073323,4248.369556
32.233866,4151.834198
32.557458,4191.844102
32.478106,4182.715706
32.750872,4252.388154
32.810288,4278.373895
33.335922,4321.813812
32.881977,4240.660455
32.326872,4163.210956
32.439898,4186.062594
32.168652,4127.561776
32.847934,4231.128710
32.438360,4158.528515
32.478854,4227.036735
32.635329,4212.742849
32.285590,4162.096837
32.926350,4239.759206
32.495323,4193.334143
32.743305,4234.965168
31.828396,4042.771693
33.503090,4353.791186
32.298999,4147.831394
32.619447,4252.440594
32.009183,4133.057549
32.662808,4189.249143
32.771481,4241.909850
32.758229,4205.482821
32.317475,4169.211066
33.231536,4353.763541
33.062862,4291.522542
33.184929,4346.085061
32.275752,4145.429774
33.018360,4265.929256
32.392276,4145.456568
31.488157,4003.538741
32.235088,4164.907864
33.446560,4349.904861
34.173248,4445.367430
34.068409,4421.172973
33.006384,4267.089432
34.052276,4459.744345
32.976016,4292.326267
32.463833,4235.162172
33.497525,4298.217841
33.734279,4360.521347
33.309288,4308.041214
32.508455,4219.560446
33.796714,4375.465001
32.250045,4126.888413
33.581949,4334.975753
33.660304,4383.236979
33.174991,4306.423767
32.664970,4215.518016
32.401096,4135.073471
32.437804,4162.791582
32.671262,4231.513653
31.385796,3976.980328
33.082626,4309.218386
32.635525,4214.819355
32.804826,4241.999777
33.025825,4280.502346
34.316732,4506.501576
32.800288,4319.494799
32.585141,4162.869686
33.069304,4247.429654
32.957154,4270.501454
32.300046,4190.033416
32.475832,4220.896522
32.440047,4142.331780
32.570888,4202.518055
32.034798,4106.368512
33.526522,4334.578638
33.083602,4277.040679
32.548817,4236.744969
32.753018,4246.026003
32.024504,4080.725280
33.320806,4304.790182
33.556959,4326.471866
32.893967,4293.469392
33.080771,4283.632489
32.985276,4275.447795
33.154386,4341.762613
33.468162,4317.693362
32.845660,4257.971783
32.612218,4206.025691
32.488119,4186.357784
32.260089,4173.477246
33.532489,4336.247002
32.690710,4231.610920
32.088003,4103.283766
32.703161,4213.277987
33.532474,4342.315196
32.913769,4232.496223
32.875238,4272.959864
32.652695,4180.765207
32.597235,4218.485308
31.686598,4015.029456
32.583331,4206.112130
33.355210,4337.815322
32.930916,4257.703150
32.636996,4225.154716
32.852663,4231.748913
32.010151,4159.051053
33.048067,4263.607144
32.819946,4249.378872
32.582031,4184.848209
33.010332,4292.690963
32.777176,4272.083915
33.224127,4290.404400
33.300252,4336.473503
33.078025,4269.950267
33.201952,4304.991289
32.676861,4222.090313
32.902750,4201.685691
32.802827,4260.987413
33.176397,4331.247823
32.926150,4262.558880
32.316726,4133.413913
33.067208,4288.775988
33.505441,4323.037305
33.179975,4289.249833
33.039376,4310.875007
32.857131,4287.932191
32.642301,4202.302649
33.240502,4261.662193
32.993321,4249.382172
32.468990,4146.090902
32.317509,4129.195100
31.465174,4017.016439
32.934932,4262.317484
32.164089,4182.152582
33.115035,4282.911795
33.010384,4258.992235
33.118429,4273.167318
33.000767,4253.405506
32.825028,4260.725835
33.077597,4275.165761
33.059875,4302.548299
33.450055,4353.339641
32.230315,4185.551396
32.901788,4219.421168
33.171434,4304.061702
33.065304,4283.384673
33.427090,4327.722837
34.038173,4417.276466
32.624666,4187.008942
32.182999,4132.919581
33.091426,4269.461201
32.691876,4208.027615
32.589324,4182.222985
32.569220,4197.583254
31.801670,4101.904858
31.853752,4068.152349
33.553887,4370.080397
32.733716,4217.639209
32.642666,4202.261486
32.951281,4259.558617
32.262366,4180.244166
32.291218,4178.850485
33.145607,4301.300657
32.035865,4140.098009
32.668939,4171.813615
32.934174,4264.293563
33.384440,4366.734365
32.306397,4161.315965
33.347024,4335.268627
32.755094,4255.522856
32.280051,4167.586879
33.232656,4306.474486
33.482320,4373.321851
31.624562,4041.830383
32.337980,4184.902534
32.830818,4241.529156
33.275252,4307.511587
32.465253,4173.403009
33.181821,4326.995673
32.437402,4158.080755
33.011579,4294.333687
32.707140,4224.178774
32.901679,4245.653863
33.384379,4323.061299
32.023159,4104.171016
33.339235,4307.929323
32.887977,4236.118818
32.756419,4225.585439
33.220177,4321.420993
33.454173,4335.278039
32.216807,4141.935870
33.165957,4271.660675
32.152626,4137.697826
32.843933,4263.839214
32.815811,4283.385914
32.623316,4230.644163
32.226482,4127.887590
32.971339,4284.443861
32.316679,4155.745724
32.139018,4142.220422
32.970819,4255.227312
33.260227,4327.577584
33.413613,4353.119917
32.304953,4191.225424
33.056228,4285.703759
32.804750,4237.160549
33.077305,4289.954749
32.153286,4134.402470
32.725473,4242.529773
32.158281,4126.976640
33.504526,4366.029599
33.420556,4336.228618
33.145706,4266.373164
33.432149,4296.174575
32.086772,4124.733463
31.995256,4098.486655
32.891493,4242.430984
34.031938,4439.278292
32.464796,4185.782869
32.516746,4207.506077
32.343601,4176.485858
32.522734,4149.327372
32.857957,4263.749454
33.563474,4402.136638
32.266164,4149.587254
32.766535,4273.205504
32.556310,4204.059210
32.710574,4246.947236
33.091996,4282.121378
32.739093,4246.998101
32.466560,4217.191661
33.456671,4364.048819
32.360026,4140.861251
33.496470,4369.893185
32.875306,4273.430658
32.163396,4163.836868
33.974448,4448.314808
32.959113,4247.000495
32.382805,4210.845932
33.538167,4332.915645
31.657326,4071.000443
32.331546,4151.248626
32.869341,4272.463031
32.562685,4213.888691
33.079603,4276.741571
32.143005,4169.724740
33.228538,4319.314876
32.812869,4263.672255
32.142608,4125.057902
32.705645,4220.304504
32.952132,4280.353807
32.487424,4199.726668
33.110748,4255.832941
31.761367,4097.853944
33.161878,4289.447173
32.567725,4205.013562
32.329063,4184.035519
33.193301,4252.511794
32.802921,4234.271857
33.420233,4301.396761
32.571399,4182.237260
32.908886,4222.427777
33.520321,4339.718171
32.318791,4170.113271
31.892301,4136.546402
31.394821,4005.281683
32.437620,4204.005002
33.266470,4314.108356
32.823137,4258.337776
32.658209,4195.921675
32.947642,4276.471848
32.285651,4120.928930
33.865338,4414.069388
32.925398,4266.632627
32.839677,4239.212225
33.226201,4326.039848
33.326058,4334.173811
31.558046,4084.980565
32.894447,4220.104860
32.593633,4187.032874
32.841293,4279.691700
32.933542,4219.835149
32.814001,4228.307034
32.475684,4203.951556
33.233758,4316.873705
33.358251,4334.099912
32.896952,4228.544912
33.154741,4273.373522
32.740058,4228.635138
32.686453,4205.236611
33.052610,4300.956305
33.694127,4351.682957
32.120979,4182.017446
31.469044,4041.273189
31.839545,4091.909491
33.756306,4392.737588
32.790476,4258.300797
32.619613,4266.928519
34.139937,4464.403391
33.362279,4341.080214
32.263119,4138.218372
32.141793,4192.759833
32.489468,4230.031357
32.230615,4138.322833
32.704285,4267.685494
32.408443,4204.681656
32.926172,4231.751620
33.532627,4330.464576
32.655918,4237.367613
33.282101,4285.672657
32.947350,4257.607267
32.605047,4199.138277
34.177516,4441.194982
33.878113,4421.909644
33.067568,4266.639391
32.678917,4209.137598
32.893898,4285.999195
31.966522,4111.844976
32.961518,4285.146194
32.854498,4234.615865
33.337117,4339.696617
32.023947,4093.685611
33.370388,4290.922260
32.516187,4192.086199
32.765266,4220.517244
32.693402,4215.864899
33.239770,4314.040043
32.993826,4267.018496
33.132893,4266.552024
33.405812,4370.135611
32.949479,4281.313248
32.888850,4230.086081
32.398610,4148.269812
33.007711,4236.979293
32.595615,4191.988205
32.847418,4249.902026
32.056809,4124.964681
32.474760,4178.827588
33.967203,4441.138988
32.727614,4220.744268
33.521097,4319.462229
32.117429,4102.740655
32.004034,4158.669657
33.381636,4286.658142
33.558865,4315.653106
32.861525,4228.176856
33.843581,4392.251082
32.622426,4250.938184
31.858356,4120.027190
32.272060,4138.508343
33.226414,4265.890619
32.384485,4161.514806
32.951431,4290.782150
31.815398,4048.902344
33.518727,4369.398748
33.239828,4331.606247
32.328321,4147.945003
32.159182,4144.870446
32.544356,4178.693159
33.267813,4275.434152
32.563624,4241.766558
33.208692,4279.643190
32.115197,4110.780942
32.496079,4207.164223
32.971140,4248.063819
33.340932,4356.606653
32.927743,4282.935757
32.820236,4270.835134
32.335698,4188.635992
32.874044,4245.543491
32.388688,4190.504366
32.289975,4142.040439
32.273012,4159.418816
32.446379,4198.060485
32.975861,4276.747181
32.341101,4144.161275
31.696814,4054.653562
32.995516,4307.472980
32.564927,4177.657481
33.251207,4328.660523
32.867889,4276.152824
33.070232,4240.658847
33.178811,4307.988156
32.085546,4104.671835
33.319732,4276.432718
33.599408,4374.473706
33.365615,4332.207936
33.340484,4326.650681
32.169553,4147.988851
32.046378,4134.430152
32.649016,4256.519193
32.151716,4137.730159
32.579082,4162.955947
32.554402,4196.690764
32.854064,4255.937463
32.738339,4192.548207
32.834681,4224.487842
32.932213,4212.308661
33.076867,4264.910284
33.275058,4268.960016
33.360922,4265.620945
32.441842,4184.280990
31.532881,4039.174425
34.143922,4469.929574
32.504582,4167.313569
33.110629,4294.991133
32.777824,4270.976000
32.390831,4171.602056
32.578315,4185.194504
32.669410,4177.549894
33.557521,4364.024728
33.194572,4352.062719
33.824152,4392.545490
32.869848,4259.803217
33.180245,4278.557906
32.106094,4094.108163
33.377278,4328.407259
32.556100,4192.258293
32.609816,4166.552068
33.332748,4298.375398
32.424096,4202.416626
33.417144,4327.973366
32.575090,4218.814136
33.986793,4451.793044
32.070977,4156.652491
33.486923,4328.081531
33.536755,4365.209577
33.237541,4290.840347
32.074514,4142.087443
32.467771,4221.266320
31.965001,4084.311052
33.019179,4282.345105
32.268781,4149.797068
32.502765,4176.556175
33.522513,4351.193464
32.721511,4232.028913
31.593334,4048.558128
32.873581,4261.403387
33.070167,4302.352153
32.708238,4163.628361
33.327775,4313.726411
31.908411,4132.613412
32.232724,4138.947580
33.420172,4327.606539
32.498600,4221.814649
32.837843,4249.342296
31.644446,4073.425826
32.568736,4238.899439
32.994833,4265.660689
31.898337,4111.892898
32.721051,4237.180446
33.362894,4329.791385
31.626985,4102.252188
33.305256,4321.376909
32.401591,4169.643395
33.115921,4289.229982
32.673274,4228.541802
32.440294,4196.509282
31.982848,4089.159335
32.948797,4279.789291
32.760450,4214.930730
32.472590,4161.889334
32.519756,4232.757497
32.673849,4289.830712
31.995572,4110.998011
32.350206,4133.453881
32.346631,4181.907368
33.357293,4328.383074
32.428879,4188.871890
32.671989,4212.942071
32.877975,4253.034087
32.208697,4139.772046
31.539845,4062.044934
33.070618,4275.235444
33.502396,4359.196834
32.484013,4188.737968
33.205849,4313.209787
32.615925,4256.757494
33.450894,4355.924471
32.937639,4261.494446
32.785376,4215.283044
32.785514,4225.321820
33.612810,4346.966499
32.024387,4167.639449
33.442957,4344.586765
33.234168,4298.266422
32.534591,4219.838736
33.556003,4371.213177
33.105063,4289.818235
32.979889,4268.177923
32.596291,4187.999896
32.940870,4308.996540
32.344175,4238.870799
32.195899,4143.940427
32.774387,4251.889726
32.662156,4242.280139
33.283845,4307.706049
32.931872,4252.048821
32.730869,4206.522412
33.368043,4315.537174
33.797567,4429.655367
32.197645,4134.891707
32.431780,4203.169632
32.950865,4283.756090
32.763787,4224.160892
32.887485,4266.062823
31.739986,4049.210967
32.872461,4273.030083
32.289373,4203.338119
32.000801,4072.945995
32.376262,4199.209392
32.773190,4255.347136
32.777699,4214.250505
31.881255,4086.892538
32.775560,4232.938146
32.908732,4271.868936
33.180595,4288.385560
34.034732,4446.899169
32.969714,4242.992181
32.590211,4203.096357
31.979757,4093.858245
33.253195,4323.294215
33.047101,4258.994631
32.564504,4230.079934
33.289639,4296.707922
32.660019,4208.518071
32.352614,4182.692388
33.815418,4385.597242
32.467448,4196.490329
32.627480,4237.445498
34.027625,4389.127369
31.757933,4143.076744
33.292026,4296.630614
32.796549,4274.988204
33.098529,4318.803101
32.572886,4234.455501
33.560493,4356.871047
32.614990,4222.728808
32.760371,4242.268397
33.839822,4436.531878
32.861724,4221.684129
32.868068,4277.223157
34.592965,4510.391267
32.881164,4248.951927
33.362639,4320.326849
33.003043,4271.881067
32.887475,4253.190619
33.126668,4246.890275
33.139595,4272.826724
32.816918,4247.950657
33.543900,4341.518365
32.553549,4170.751512
32.726294,4257.658840
32.289651,4147.891276
33.345753,4326.199664
32.778811,4261.285407
32.851366,4225.559325
33.487262,4326.612007
32.809501,4228.179116
33.285125,4316.857353
32.893304,4258.302286
32.469590,4188.683923
33.687710,4360.836111
32.723950,4253.966616
33.255502,4290.623686
32.752572,4219.038615
32.934930,4292.546471
31.875150,4087.021441
32.512915,4198.607930
32.968542,4255.492858
32.722816,4236.545509
33.072949,4266.234278
32.772559,4200.911705
33.005210,4276.807619
33.553056,4365.730942
32.305490,4122.667777
32.835493,4249.178319
32.355378,4132.544398
32.425290,4171.292529
32.119736,4134.448619
33.530034,4376.683414
33.141200,4264.658845
33.551778,4352.234597
33.547734,4357.424725
32.247693,4174.194543
32.607049,4192.373209
31.893248,4126.280458
33.157037,4272.944283
33.264521,4321.312123
32.349833,4245.337933
31.536699,4063.475764
33.251041,4305.102073
33.245102,4309.307545
32.955987,4287.929936
32.386103,4163.484301
33.582031,4352.852171
33.368800,4346.976495
33.175794,4337.226301
32.789460,4216.721160
33.965585,4422.280804
31.275850,4047.589727
32.695517,4200.077331
32.892902,4238.812003
32.940506,4208.944170
32.569996,4192.813262
33.368751,4310.838659
33.429887,4334.582273
33.442763,4346.528625
33.254354,4298.397242
33.788060,4373.726983
33.860586,4413.918114
32.627676,4209.859646
32.869521,4271.776259
32.620475,4242.499038
32.993998,4285.122040
32.108916,4155.953600
32.450355,4163.130630
32.600678,4224.487751
33.606639,4362.095489
32.206104,4170.267849
33.199240,4245.898549
33.397745,4342.614510
32.561770,4203.375688
32.215134,4143.043607
32.467192,4173.483698
32.424964,4206.602949
33.413692,4272.309845
32.867303,4279.084070
33.078414,4268.221473
32.568535,4166.560887
32.678942,4217.251154
33.122969,4289.880076
32.190345,4150.422961
32.686257,4199.790527
33.237962,4285.871382
32.991351,4301.362331
33.387788,4343.074424
32.653108,4235.535679
33.584983,4347.571582
33.228484,4305.367737
33.658485,4358.720114
32.457797,4207.123939
33.165323,4331.250138
31.756902,4072.949970
32.454068,4177.382745
32.724043,4229.953968
33.016728,4292.430764
33.074176,4337.887821
32.694398,4211.091640
32.796372,4234.502272
33.042325,4245.313510
33.657946,4337.804212
32.285034,4172.622740
32.708660,4246.463588
32.687634,4255.589837
33.620351,4366.862444
32.844100,4232.265550
32.428680,4177.890405
32.973875,4275.871848
33.173160,4303.613199
31.824721,4116.217103
32.189692,4138.335564
32.299630,4201.104234
32.786303,4215.173678
31.935793,4129.869105
32.719075,4264.631146
33.039762,4319.535505
32.570142,4202.845581
32.241061,4166.088581
33.663123,4367.618630
32.097564,4202.847967
33.080752,4300.103826
32.072699,4125.927118
33.327359,4314.461303
33.009897,4293.731071
32.647919,4216.640168
32.362486,4161.569768
33.208551,4277.462556
33.250833,4260.538422
33.223584,4272.164052
33.919032,4438.766423
32.619251,4191.653551
33.012809,4258.865690
32.104209,4142.806180
33.002216,4270.567069
31.810413,4066.202444
32.967413,4288.007632
32.971706,4237.650471
33.469587,4371.024040
33.668396,4381.055873
32.578375,4198.095840
33.064735,4248.515597
32.363132,4190.471529
33.136134,4252.003185
32.518902,4226.668149
32.666071,4277.655539
33.152179,4303.176402
33.104677,4271.404715
32.989765,4226.476569
33.646420,4381.773295
33.513328,4361.119327
33.260205,4297.898178
33.503966,4371.670515
33.117828,4223.716262
33.053929,4271.951251
32.520159,4171.657666
32.771267,4244.873633
32.836278,4256.085925
33.024698,4254.629839
33.117886,4263.398814
33.100043,4244.760889
33.361730,4328.163936
31.867352,4074.152186
33.575681,4369.231007
33.038705,4303.880899
32.319195,4187.971412
32.878353,4245.335829
32.904331,4263.899265
34.076075,4430.264077
32.319648,4134.092818
31.452196,4032.828667
32.159912,4100.217529
31.927770,4159.938448
32.556347,4276.709891
31.898489,4072.669801
32.866347,4256.354290
33.094068,4303.229409
33.267437,4300.193437
33.142726,4262.461928
32.908356,4243.155086
32.305308,4138.700427
31.931799,4136.366728
32.841221,4231.790479
32.266724,4117.376334
32.626668,4166.091640
33.383760,4344.473297
32.323642,4162.382112
32.121390,4132.795715
32.604742,4219.583149
33.612627,4383.810311
34.143444,4421.359919
31.871153,4111.252661
32.440501,4148.269005
32.802750,4304.762510
32.982143,4227.954520
33.472603,4333.615815
32.527483,4249.725742
33.239509,4308.880581
33.471166,4310.761715
33.645583,4353.780611
33.006498,4259.269894
31.816864,4123.423625
32.447009,4185.579105
32.138692,4151.751489
33.598383,4382.372943
31.922079,4137.328259
33.519481,4351.418299
32.973334,4234.294677
32.716645,4259.696573
31.850612,4119.242888
32.644475,4255.393781
33.469746,4315.248028
32.983815,4246.522929
32.031281,4130.298505
32.873393,4214.616174
31.785834,4108.126546
32.747789,4228.329722
32.425236,4158.627419
32.660885,4200.382284
32.293293,4132.097142
32.654523,4232.025178
33.634180,4362.907006
32.718364,4227.420909
33.283908,4265.797568
32.280254,4166.765058
33.672562,4383.412208
32.175314,4153.284490
33.329291,4345.585698
33.003695,4245.757636
33.415624,4326.925999
34.655030,4518.058106
33.204530,4338.661944
33.041357,4295.402331
33.152826,4266.542672
32.458767,4227.162395
33.351431,4313.946817
33.494789,4357.180597
32.981805,4275.656117
33.517527,4361.771480
33.340889,4328.785482
32.580742,4195.381400
32.218570,4133.838657
33.257850,4270.961031
34.003021,4404.620575
33.121258,4318.031834
32.179164,4114.615741
32.914163,4223.992343
33.247698,4318.833441
33.794031,4388.220866
33.971242,4428.013970
32.016291,4110.739807
32.217966,4155.660999
32.685505,4228.239918
32.547526,4175.014800
33.201483,4372.532008
32.581449,4212.588892
32.149575,4158.170617
32.509178,4240.111037
33.161065,4280.996835
32.601612,4229.047961
33.301419,4380.552589
34.064022,4451.926515
33.197398,4302.262018
32.245620,4147.509830
32.964459,4218.343663
32.539505,4161.502863
33.565977,4342.762659
32.323454,4146.837512
32.184486,4126.404488
32.648977,4219.709455
