D,E
23.205329,779.004131
20.754022,670.653569
21.941075,698.022563
21.796925,705.046312
23.402894,765.326946
21.137193,698.087728
21.827178,708.637392
22.664708,729.429024
22.711581,732.868399
20.761496,676.137869
21.611070,710.025415
22.421242,730.355673
20.928358,705.392050
22.597910,741.046173
22.242148,699.743459
22.158213,733.435052
22.611608,739.578685
20.821264,698.628083
21.828514,729.833610
22.237693,733.316782
22.566598,737.384014
20.562824,676.474373
21.594702,709.336587
22.149963,731.774354
23.148896,762.312910
22.149767,729.203421
21.555033,706.024330
21.192279,689.555459
21.855707,711.231299
20.576483,678.521340
21.884299,724.640390
22.803479,753.695585
20.867778,692.354646
21.135943,696.661407
21.862392,712.269235
20.231548,668.666174
21.624877,708.890288
21.302117,690.889185
22.468657,735.369253
22.186653,714.301162
21.731247,704.836313
21.933417,703.898751
20.960295,671.934137
21.155316,696.791382
22.048084,720.463462
21.406373,695.999066
21.938847,717.561079
21.971379,717.637931
22.208802,730.343428
22.379588,713.732572
20.932649,667.047126
20.535579,667.441300
21.494633,718.187733
22.282071,707.133341
21.678273,705.783857
21.627645,695.002329
20.597178,680.618354
21.829088,704.066173
20.856033,680.856508
21.915739,715.193260
21.616104,712.017200
22.438381,734.706180
21.451014,686.318743
21.780225,700.147120
21.654507,721.224075
22.069132,724.528796
20.708154,670.717900
20.439518,670.924506
22.142329,715.639124
21.606987,712.206807
21.394876,683.355057
20.853807,689.973488
21.209227,685.784044
21.036740,703.999361
22.911636,744.684204
21.737274,702.162466
22.137380,733.365261
22.758483,739.917055
20.004744,656.266980
23.149586,745.310539
21.058960,689.766006
22.670512,747.190682
20.989008,706.009777
21.572994,711.671851
22.794128,740.279140
22.251950,733.378403
22.009422,736.602824
22.995173,734.245348
20.011400,662.038357
22.393931,730.851059
22.371770,745.454526
22.226189,715.046710
22.008204,719.929728
20.825123,675.609431
21.508478,699.475256
21.350311,710.250159
21.194231,702.772037
21.956730,736.190157
22.756746,750.466481
20.644175,663.538676
20.390549,661.354326
20.711772,674.196264
21.585064,708.096171
22.877644,758.193481
20.646777,685.591887
21.650226,698.519481
22.145787,720.733364
21.264840,718.602367
22.288787,735.568238
21.628496,697.288385
22.330006,742.473177
21.920320,714.923570
21.300996,675.362619
21.653385,695.517144
20.833287,679.502735
21.775058,708.054035
22.132378,729.553621
21.752958,706.399997
21.154845,685.029492
21.006072,691.040869
22.094493,727.813867
22.490323,734.742927
22.706474,732.946246
22.294148,719.139907
21.701721,717.607296
21.650332,710.998210
21.908066,730.333109
22.791049,755.727120
22.052538,720.709218
21.728233,717.862863
22.123989,729.887467
22.573040,741.511239
20.551949,656.730776
21.956738,717.211877
21.177347,684.009700
22.559216,723.532029
21.341112,695.181709
20.037378,656.559581
22.717517,746.809555
21.584398,711.199978
22.406081,734.355575
22.649896,764.043359
22.566926,725.240650
22.045883,726.905545
22.638831,743.922583
21.517073,692.272696
21.372971,680.534268
19.299164,624.397689
22.046363,721.545112
22.405654,714.884491
21.308920,691.197725
20.274871,645.454660
22.288048,738.667447
21.606521,697.847669
21.033134,689.979313
21.971955,705.355515
20.735681,683.235162
21.154249,696.618867
21.247074,689.628663
20.971153,672.964059
21.293303,706.119576
22.344369,726.063129
21.443301,702.523229
22.087154,742.440875
21.798393,726.582113
21.599419,709.545775
21.478470,717.817851
21.779527,708.017458
23.076342,758.363149
20.876293,677.091606
21.940593,717.696278
21.733647,699.426467
20.546995,676.537087
21.851250,696.826072
22.852078,745.494791
21.781375,704.887714
21.014651,678.331189
20.636427,683.976478
22.622389,751.722568
21.677430,731.264353
22.453818,730.960226
21.455834,704.684266
21.844632,713.158784
21.178831,697.979572
22.108589,732.590314
22.147914,735.317431
20.301011,658.725005
22.705818,730.602863
22.351851,720.961783
22.359493,728.993045
22.202134,718.239663
22.283690,721.927710
21.907029,714.036561
23.494758,786.139776
22.767889,753.343472
22.390593,742.198201
22.314804,737.939371
22.417906,745.711644
21.807623,709.256874
21.263184,691.825386
21.973545,719.292143
22.037689,724.892562
22.214470,735.154607
22.181621,727.051276
21.054528,679.646567
23.016610,752.107392
23.182590,733.279224
22.487591,735.443715
21.114598,681.504857
21.092433,678.516460
22.637662,732.197766
21.256427,698.681068
22.857715,761.972733
21.369233,695.561023
22.468088,735.460977
21.954603,716.276494
22.569344,728.991178
20.563448,675.047265
21.644818,681.930307
21.332215,688.059146
21.346938,692.685791
23.174295,764.665292
22.890695,744.829248
21.451101,692.444031
22.218113,735.030867
20.954934,686.327290
21.025311,677.989559
21.388115,712.607999
21.908457,735.815454
21.852648,696.474920
20.647333,666.994119
21.794843,704.932666
21.830248,708.980768
21.832755,723.026600
22.379980,743.444902
21.430398,680.565024
22.266595,725.359267
20.440222,666.138923
21.216444,700.237045
22.735267,755.871600
22.829818,756.086830
21.405298,697.918354
22.965225,751.254307
21.376456,697.174557
22.161941,722.704623
22.236100,736.912308
22.969671,750.709947
21.236284,687.563939
21.805894,709.008811
21.382553,694.379852
22.125064,733.842202
22.414947,712.324797
20.834356,680.647246
21.268763,686.701587
23.159857,746.051818
21.630490,714.516530
21.548329,703.314422
21.119473,693.913760
21.093873,692.754513
23.300481,774.689474
22.916294,750.197556
22.010631,717.043820
21.991834,715.053099
22.018120,719.173426
21.946485,735.061141
21.791136,723.212173
21.277030,685.524503
21.781212,722.279567
21.537229,706.997597
21.223485,701.707551
22.703662,748.753833
20.946663,681.194085
22.926837,768.587842
22.818936,743.836928
21.802685,702.065369
20.633863,666.326911
21.968648,717.601333
22.262587,731.503635
22.048907,707.667032
22.375209,727.313352
21.821225,707.633692
23.031023,758.660178
22.441146,730.878183
22.067144,726.883831
20.494120,673.367386
21.054763,678.714582
21.665189,716.741855
22.327020,729.757097
22.725264,735.003309
21.522636,704.788085
21.687809,700.181527
20.889105,665.096328
21.590229,714.443863
20.574214,677.476216
21.897284,714.420242
21.968481,722.765241
22.214955,721.163450
20.424821,648.674602
21.577270,696.472529
21.292380,689.045209
22.895088,749.228732
21.504691,703.058803
21.514570,700.894465
21.433909,700.092019
22.799338,737.991451
22.280778,741.789976
20.668048,666.063006
21.660133,698.536493
21.122301,699.492322
21.786056,704.444249
22.403346,728.998203
21.720093,721.239259
22.924571,748.499668
21.998888,737.481267
22.498066,736.345916
21.707880,720.920966
21.827292,722.155321
20.935746,686.611890
22.405405,745.987211
21.071597,679.280269
21.819611,728.849488
21.071157,696.778722
21.750337,719.746220
20.328489,647.927257
21.975627,732.218498
21.642592,710.686768
20.670965,690.320078
21.144324,700.802499
22.904536,747.176941
23.054370,756.220767
22.577483,736.681733
21.792727,709.369492
21.972956,717.856378
21.452330,691.506188
21.476988,685.631586
21.382726,708.333168
22.344087,724.233176
21.277262,709.679847
21.865321,732.822053
23.192105,766.598096
21.919939,711.071803
20.373600,661.567772
21.280546,706.165618
21.754288,698.115482
22.268168,725.232915
20.297021,656.194650
22.703703,731.867744
21.418764,681.367392
22.325728,726.812747
21.526720,695.455785
22.175177,726.783167
22.238302,733.977471
21.408822,694.368208
21.439225,702.893520
22.723846,751.369427
22.146097,710.174511
21.262207,685.150266
21.225331,699.623647
21.608503,715.710727
22.576071,742.083001
21.065138,695.166779
19.521692,654.940764
21.146238,697.097792
21.985941,719.757089
22.859127,759.605961
22.030461,720.434860
22.278136,737.956113
20.327604,646.278643
22.137319,729.072348
20.921560,683.221006
21.857445,713.909978
22.630676,731.229485
22.014652,700.799987
21.829959,703.419159
21.773518,703.137571
21.617064,714.784111
21.313713,706.375299
20.400547,652.877269
22.026082,723.279006
21.561287,694.792918
21.903324,728.600545
22.453624,730.473655
21.030431,688.824134
20.335088,630.934759
20.769375,675.106429
21.987217,736.234896
22.003575,717.794418
21.829695,722.307374
22.259320,732.740182
20.589531,681.873818
23.034489,752.938557
22.075905,714.224818
22.689628,745.510390
22.865342,757.896631
22.207982,735.841870
22.880996,748.211362
21.792170,719.593408
21.671758,685.514120
21.708742,717.317439
21.133288,704.751359
22.591615,738.729228
21.723246,701.713763
22.220258,705.827389
20.765746,685.084870
22.514691,751.509212
21.803487,706.856292
21.365415,679.970902
21.548548,707.577002
22.167513,728.334262
21.026150,686.796572
21.634708,713.542069
20.764552,667.130245
22.685067,729.802857
23.015019,740.648976
20.467804,668.383424
21.701149,712.585140
21.597418,695.456391
20.766778,679.389969
22.454760,729.616294
21.812482,726.965667
23.140087,760.795614
21.271673,707.999941
21.726230,704.985260
21.395235,697.392586
20.763758,658.086541
22.898303,746.772174
21.826475,722.193348
21.683377,713.398300
20.344316,647.544103
21.826911,720.365047
21.914920,718.417348
22.267758,737.301869
20.899668,680.918670
22.479922,735.428373
22.080759,710.559810
20.753198,672.972007
21.077667,676.374934
21.965123,719.854816
20.544679,687.380127
23.069285,739.937815
21.860322,729.080516
20.563824,673.580612
21.532596,709.783447
21.113690,694.817672
21.141554,697.656569
22.438663,730.663046
22.398905,729.448250
21.283677,704.866627
21.023268,674.893818
22.216013,713.313311
21.173318,701.600045
21.786542,704.592210
21.162886,688.223758
22.445022,732.670214
21.467087,681.847889
21.082016,692.052071
21.117030,681.691137
20.509138,656.787025
21.825647,706.997363
21.511004,701.250871
20.572421,676.551647
21.963194,725.920271
21.600899,707.876121
20.917705,686.325228
21.488017,703.536917
22.446554,735.568766
21.428645,700.575922
21.957334,701.062843
22.188095,717.844055
23.091092,771.720749
23.126920,760.820635
21.366210,690.819490
21.651477,699.838458
22.131548,716.613104
22.309150,721.953698
22.264045,737.084348
22.018474,733.755036
21.889922,730.387679
21.444607,699.600451
21.904670,717.881110
21.613208,715.596511
21.634471,713.040233
21.160887,679.820921
22.155029,730.148694
21.956813,713.410578
21.115870,664.512019
20.317835,667.183382
21.049032,708.171817
22.630540,730.896386
22.522476,739.637382
21.657672,713.208065
23.084189,762.607191
21.073528,678.559755
22.067580,738.975851
22.542084,743.082887
22.218777,717.102302
22.161238,711.904004
22.120240,715.856475
20.994897,688.642384
22.657429,749.959260
21.443124,702.775027
22.494654,740.282005
21.175697,681.396160
22.419482,744.317187
23.597878,773.339906
21.122518,680.374095
22.429523,727.154448
20.858278,678.338562
22.074690,726.538064
21.409940,701.007909
22.697269,761.410610
20.867623,678.307765
22.862899,746.628599
21.520958,705.403953
22.580189,738.601792
20.856246,696.862845
20.180200,669.818970
21.415195,697.215796
21.308748,689.603283
21.328008,690.191639
21.470915,700.913233
20.545379,663.686555
22.545895,740.907903
21.896909,730.742504
22.276623,718.086099
21.900598,730.301803
22.875822,744.570199
22.482128,731.985306
21.910748,715.396600
22.007567,721.428836
21.788882,706.031739
21.965129,720.178819
22.165159,715.510373
22.125822,727.079986
22.471694,734.376932
21.558441,689.452817
21.040032,675.250791
23.194523,761.019360
20.830362,677.713086
21.798718,705.659432
21.812121,694.086938
21.899964,713.515665
21.224207,690.583179
21.473759,701.191401
20.141822,683.227889
22.059981,723.832568
22.078913,724.533839
21.478384,707.642546
19.685449,659.212366
21.522710,697.332539
22.566442,725.139631
21.138892,697.423815
21.109020,694.403544
21.658232,712.429913
21.821303,707.573557
21.538891,722.307617
22.274360,721.898817
21.754494,718.534595
21.261974,687.447890
21.975957,721.656380
22.390603,746.969112
20.395359,649.983071
22.266120,733.401163
21.060124,696.015564
22.857654,745.483506
22.885998,762.269697
21.136864,698.244449
22.028647,722.539087
21.671386,710.093292
22.413061,744.443062
21.647665,719.498098
22.144133,747.894586
20.974695,685.592303
21.973834,719.175502
23.322348,774.695368
22.364093,740.050453
20.727554,703.300183
22.253455,732.669377
21.496231,710.609713
21.481699,699.054656
20.541537,674.901700
22.299017,738.535096
21.797464,724.023937
21.847549,727.028616
23.191203,751.002362
21.188433,699.625010
22.353513,726.728703
22.157170,712.620429
22.019373,720.540258
21.261831,685.265220
21.786420,722.813641
20.705628,688.748375
21.434803,716.509441
20.943801,684.478231
21.233643,689.345890
21.250495,703.004432
21.683945,702.787205
21.116065,681.537276
22.002471,721.533794
20.165157,647.640620
20.766136,670.452378
20.530831,672.686196
22.096644,712.624523
23.276624,755.803132
22.030684,739.501505
21.609124,724.822631
21.958963,718.784983
21.324269,687.571493
21.591246,700.167228
22.571915,737.529172
20.513611,670.860038
20.910477,667.325451
21.512071,689.942084
21.204777,687.669690
21.117582,711.567814
21.275376,674.869702
22.568585,754.980151
20.317285,646.871451
19.987394,659.458055
20.566301,659.654006
22.224477,751.176814
22.383815,733.114254
21.486742,708.626334
21.172596,685.526668
22.874007,729.297783
21.069943,674.793826
20.931563,668.397107
21.197998,674.995203
22.305733,734.560909
20.921801,687.674823
21.861411,708.704050
21.276644,688.835837
21.605859,712.919866
22.490071,735.001604
21.679682,721.876412
21.053743,675.111465
21.927654,714.892353
22.099143,725.947579
21.978245,718.370091
22.109379,723.199967
20.926198,700.344342
21.945681,715.683752
22.105303,731.918691
21.574228,727.741904
21.455253,700.780671
21.178585,681.529192
21.737688,700.904822
21.932537,729.163776
21.480613,686.417477
22.464401,737.425706
21.906838,698.678440
22.719519,746.401972
20.439894,674.069094
22.130948,730.430701
19.949219,660.337651
22.777806,740.326969
20.856186,668.710991
21.027106,705.938027
21.015413,694.364576
21.735469,703.477334
22.866370,761.016878
21.923005,716.926476
21.865491,712.469395
22.132666,723.186279
19.887775,646.802380
21.865943,709.537526
22.990992,749.076607
22.488123,732.394757
21.842312,727.293200
21.705642,714.172016
22.429971,750.733450
22.052481,727.155861
21.481872,700.118717
22.271040,733.239950
21.556369,706.777179
21.437896,696.714128
20.989578,690.267715
21.833648,709.275012
22.591529,760.074242
22.073130,727.150713
21.763849,708.669890
21.935682,718.616073
21.457306,701.354352
21.932120,728.393769
21.654179,695.818398
23.480899,785.499569
19.939071,657.960538
21.026123,689.060339
21.357022,699.447648
21.462648,706.021177
21.877295,710.474292
21.961164,717.560791
21.670862,729.740318
21.786261,720.232052
21.426330,697.805386
21.709768,717.232726
20.792482,689.138413
23.016002,748.248828
22.198125,733.562814
21.560398,711.660471
22.602289,741.667893
21.622116,709.956055
20.906646,685.881859
21.030886,690.900296
21.359254,698.709884
21.068707,690.865196
21.041876,694.625386
21.563899,704.718124
23.077325,754.906303
22.595894,756.107496
20.550236,680.426816
21.960065,731.388685
21.283189,708.794368
20.682240,669.759221
22.590881,746.166976
22.160840,720.959105
22.388005,731.529482
21.883680,712.910487
23.161647,762.975484
21.852937,709.753753
21.221744,704.142511
21.771431,706.870157
22.492781,737.879239
20.901417,689.974146
21.813314,729.497723
22.162355,731.643373
22.197870,732.616423
21.028256,686.950467
21.460485,699.438070
22.317924,726.523729
22.508592,738.616113
22.053478,724.073562
22.624058,745.377409
21.626153,698.876845
21.424845,702.404333
22.360047,729.739802
22.899988,744.967816
21.600606,690.301170
22.680867,739.243347
21.763247,706.011542
22.047756,722.727043
21.783701,722.724655
21.505177,688.755356
23.008055,751.038086
22.385022,731.350525
21.960944,719.688205
20.529706,667.515248
22.047160,710.519580
22.762132,739.760378
22.016785,721.701925
20.649861,668.668181
22.625286,741.716822
22.615794,743.189359
21.942126,716.528956
20.839299,680.487359
21.435372,716.236822
20.550671,692.182719
20.649240,664.008466
21.244068,690.539257
22.549183,739.801189
20.839038,693.281405
21.688974,716.353535
21.578447,689.175006
22.707888,735.147712
22.436437,747.723876
22.853738,760.222593
23.258087,753.011939
22.284022,738.545053
21.062131,677.350474
22.909405,749.732612
22.460670,731.856006
21.706062,714.642365
20.185775,652.185654
22.002716,718.442783
21.346852,709.724054
21.744327,705.098868
21.723906,702.086967
21.758886,722.983096
22.751340,751.274939
21.964054,716.999170
19.640794,637.341400
21.800166,709.466969
23.066468,756.314865
22.219027,736.701950
22.569988,740.984804
21.802174,722.767429
22.020826,720.767072
21.692602,716.857884
21.907298,726.335607
22.370110,731.781266
22.569936,756.967290
22.203748,717.000659
20.027032,643.581503
21.151893,680.970599
21.726346,707.878760
22.711941,732.237757
20.916802,680.937295
22.413131,731.914423
22.332008,743.509931
23.542912,787.302453
22.168138,715.765018
21.459230,707.995177
22.536050,737.166232
20.493828,674.488976
21.206405,691.698641
22.426651,735.412484
21.630481,711.155846
20.302566,656.432269
22.182287,746.387991
22.700680,749.067933
21.323761,673.608712
22.163739,715.215323
22.425420,731.252402
21.030396,688.011787
22.148592,712.622313
20.761992,674.029532
22.552181,741.954347
22.312378,741.095162
20.213505,672.180595
22.140176,717.174238
21.185723,695.937455
21.668028,694.523396
22.910769,742.116518
21.242730,702.531317
19.983763,636.974281
22.434123,730.088504
20.850216,699.790299
21.160669,683.576010
20.882549,681.008503
21.272976,685.117165
20.637539,665.881111
21.495220,715.384737
21.686803,704.338918
20.762324,702.298542
22.358627,728.906076
21.559342,690.581686
20.832511,675.291162
20.895340,684.375129
21.082918,693.183904
20.916981,696.115115
21.177542,704.348073
21.292314,677.264732
22.953703,732.925000
21.274899,687.419653
21.874786,698.394985
21.204978,702.879327
21.988145,723.688442
22.417558,716.559822
22.352385,728.829465
22.799987,738.868078
20.822010,694.525895
22.608615,721.944627
22.674329,747.967827
20.893346,695.869706
22.259403,734.500098
22.349572,742.089423
22.340098,725.513268
19.721147,652.515006
22.387454,733.374450
21.788681,707.382952
22.099884,746.001374
21.330831,708.897688
22.657419,744.905431
21.324570,696.686873
21.971637,722.383905
21.003047,704.758606
22.030227,721.116819
22.603358,729.981299
21.482079,670.983027
22.581142,746.171442
21.660129,695.141293
22.525530,737.929781
21.253379,683.454485
21.405507,702.796572
21.054002,688.377920
23.195991,761.782475
21.714981,706.107009
21.707812,703.777375
22.467376,733.126945
20.210280,659.141035
20.982858,685.456979
22.545649,739.112510
21.977011,701.131899
22.519133,722.914117
22.825336,726.233540
22.138121,731.768151
23.705103,782.751303
21.522462,694.036087
21.660755,712.848191
23.095216,761.703202
21.905523,729.409025
20.871119,666.111078
21.992035,717.654214
22.299275,727.306172
21.398906,719.457237
21.504685,687.998161
21.875713,709.831606
22.628655,745.783854
22.236764,732.199670
21.443109,682.527187
24.048591,789.371593
21.411321,701.162759
22.339303,723.862519
22.278854,737.409283
22.875480,761.487650
20.606047,683.115741
22.389930,735.456749
21.484097,690.559013
21.349988,693.301352
23.075778,754.541185
21.887995,730.271988
21.243355,707.317448
20.491175,672.023973
22.650250,743.044547
21.706514,699.790666
21.163384,696.489916
21.590975,706.002298
22.288667,734.343300
22.508307,751.912686
20.547242,676.229237
22.376328,744.164758
21.524834,702.009163
21.960817,723.954781
22.334746,714.088439
21.669792,715.693884
22.227728,748.581591
21.947498,730.047620
21.129949,696.300462
21.387458,700.665290
20.931328,685.141918
20.887155,679.050310
21.681240,697.088805
22.143117,725.300024
20.609842,675.631706
20.703796,670.228544
20.536805,677.446130
21.916344,710.059404
21.787532,723.316286
21.897724,714.896040
23.285355,758.661367
21.250674,686.393834
20.765467,684.949969
21.715545,719.764298
20.918246,663.566414
22.418696,735.570854
21.649935,703.879002
20.755348,670.873033
21.583620,712.946213
22.310714,724.224506
21.432596,703.031986
21.221502,686.369369
21.064427,691.699656
22.402635,752.933510
21.677401,716.631535
22.362305,723.919456
22.844451,759.141238
20.967933,665.928133
20.876283,671.460508
22.963161,736.853554
22.375300,730.195823
22.538361,723.866106
21.271611,695.146931
21.656131,712.478495
22.418822,745.287173
20.096343,657.425080
21.394690,699.881040
20.355536,668.889134
21.799754,706.818582
21.743407,721.761839
22.448608,745.901154
22.168814,717.600722
21.014533,687.481025
21.449802,718.425334
21.473493,699.994951
20.408751,670.156773
21.704272,715.149470
19.755774,642.540131
21.489932,699.075304
22.060995,722.226340
21.579969,691.808392
23.278913,770.766271
21.767806,707.852131
21.208750,701.862316
20.606345,667.174174
21.269455,709.261324
21.703281,699.482263
21.919546,713.028915
21.297549,687.963134
22.148458,720.523762
20.918842,689.330636
22.610629,725.331629
22.157718,716.208457
21.392583,698.160077
20.561386,691.253653
21.092939,676.681200
23.330385,774.730816
22.437110,728.150471
21.827306,708.184120
21.619083,715.152740
21.785797,714.136458
22.758766,754.925580
21.681119,716.925014
22.819408,742.644199
21.060926,691.675344
20.791730,692.911275
22.434616,727.476224
21.911651,730.337364
22.406368,748.650448
20.802714,691.365285
22.097993,729.613500
21.701214,697.334404
21.312557,707.760843
21.869966,708.926153
21.192091,681.040772
21.860600,725.188654
21.329946,691.832265
21.283491,679.535075
21.757545,704.301888
21.301988,693.116600
22.325511,741.030612
22.669497,729.244406
21.361607,710.226673
21.608167,706.938124
21.234068,685.988026
21.936043,730.092399
21.749321,705.450688
22.123665,713.114852
22.311809,736.778802
21.813505,706.406394
23.006292,767.429048
22.450810,746.441566
22.187828,732.662837
21.976471,723.943679
22.895821,749.023808
21.429159,698.931111
20.871613,664.831421
21.604628,691.973122
22.060440,704.885748
21.729338,717.576233
23.233541,754.425927
22.069316,737.983797
21.833999,694.182250
22.566410,725.900609
21.923431,717.445963
21.270421,694.618792
22.317104,740.759047
23.412473,767.232416
23.156637,761.221010
21.842141,732.517475
21.930235,716.210445
22.329882,742.521016
22.177453,728.648142
21.577861,711.184221
22.765983,738.611578
21.738943,700.746365
21.405725,685.784325
21.052978,694.303781
21.684256,699.234458
21.885027,710.654497
22.356400,727.538765
21.786963,705.181877
21.584497,713.118072
22.149026,712.667333
20.972497,690.702950
22.209283,730.581599
22.097891,711.673640
21.619590,713.442115
22.243763,739.006518
22.181792,718.441377
22.829747,753.970510
21.517541,703.927658
22.454544,746.745083
22.637437,744.815255
21.852747,711.140443
22.235058,736.957306
21.467562,703.689441
21.752888,698.947349
22.071901,726.291446
20.730775,669.695326
21.389454,697.457367
22.156402,734.452126
21.511738,706.810145
21.951321,722.766868
22.363835,727.791766
22.289983,740.165865
21.484021,718.526864
22.133168,729.055122
22.334851,731.609626
21.621028,700.045222
22.425276,734.683290
20.872680,679.000737
20.721420,671.471883
21.714505,711.300405
22.480131,735.908500
21.412686,711.736037
21.858664,710.382560
21.515135,691.948428
21.188581,684.889987
22.931494,747.076920
22.877258,744.744229
22.863112,745.701791
21.884296,710.354148
21.990735,716.892013
21.663976,718.741729
21.785072,725.898929
20.632375,651.373431
21.559598,675.022807
23.490938,771.313258
22.372674,727.620524
21.999443,714.629937
21.046214,678.755342
22.336745,724.128480
21.637329,699.781475
21.870220,715.785196
23.298649,768.551826
20.837246,680.551930
21.478817,701.243058
21.563251,698.798578
22.041311,741.236127
20.398230,650.864165
20.877872,678.935402
21.719034,701.369677
22.342593,738.996132
21.948735,712.096445
23.073189,758.795584
22.735590,734.277425
20.959783,688.452628
21.359418,699.488282
20.550474,672.854374
22.039017,736.348808
20.993853,674.540223
21.462965,721.835815
21.974188,721.613720
22.170717,734.082016
22.583394,726.361714
21.966919,699.608053
22.532725,754.188088
22.352640,726.134730
22.423468,733.569981
20.743449,701.686174
22.616268,748.291470
21.808926,710.588480
20.859971,709.888419
22.577504,740.221814
22.568568,739.940892
21.783338,704.945098
22.221111,749.177234
22.114997,723.704129
22.579212,740.744668
22.184342,715.246456
21.429502,700.419671
21.439498,716.647888
21.057039,692.898731
23.013945,739.421527
21.696820,711.130542
21.401142,718.770411
23.133489,765.612975
22.896376,742.321214
22.506224,749.469740
21.927922,729.191143
21.672272,701.660666
22.282825,724.429179
21.607409,693.851116
21.950712,721.290331
22.472467,729.686353
20.478531,675.200509
21.424233,687.976051
20.942160,683.964426
22.373505,725.811151
21.936075,716.268423
21.061795,678.261450
21.573026,710.717769
22.375342,747.082661
21.685213,696.355133
22.211379,721.421042
21.946281,714.715081
21.742322,707.047608
22.936391,761.945039
21.978356,718.017965
22.091764,725.273648
22.499022,738.803646
21.155321,697.997179
23.102564,762.796001
21.650252,709.833749
23.077555,762.767878
23.489726,782.088959
21.496516,706.847293
19.675252,640.436561
21.605765,723.367845
22.096843,708.150064
19.785915,659.139325
22.753683,752.962020
21.834378,730.918682
21.361077,702.696532
20.705865,682.059082
21.425087,686.893817
22.294273,740.462337
21.099177,693.710443
21.339830,690.686173
21.885815,736.046833
22.265103,736.356563
22.816850,754.936879
21.370647,699.523777
21.292152,710.077210
21.524090,705.020113
21.496986,690.562711
23.019984,738.268844
23.093573,756.831435
21.389379,693.320190
21.816393,711.791616
22.510900,737.360579
21.625195,712.641748
21.101377,712.764487
21.449267,687.094397
20.808426,670.808309
20.981608,683.012802
20.707829,677.443571
22.461051,728.719711
21.967008,702.589489
21.429572,701.455458
21.869665,714.119999
22.627418,726.938332
19.858693,660.650137
20.632416,680.425562
20.119064,646.641679
21.638930,709.120271
22.989314,752.950900
22.774374,753.043773
21.216086,703.825979
20.616779,659.440839
21.470694,684.645914
23.340192,759.493913
22.190925,731.214520
21.640359,726.907060
23.051991,770.239960
21.603532,690.423961
22.061362,737.337240
21.913174,723.627571
23.880128,771.933245
21.563339,710.770604
22.396863,727.549696
20.985997,703.814188
21.158843,694.941842
22.089443,744.540089
21.897665,728.325543
21.883756,726.327549
21.643479,697.454969
21.690318,712.547983
22.040914,720.966711
21.546718,707.567047
21.758530,702.452555
21.942893,714.141411
21.356028,697.409487
22.147945,734.608621
21.699568,716.404000
21.240141,707.400141
21.992002,719.537899
20.863288,663.805925
21.431764,701.219042
21.569899,692.666842
20.575747,680.514537
22.419753,730.426735
22.307677,742.189719
21.043331,709.092348
21.629729,709.351428
20.453194,665.079751
20.512023,671.651094
23.352348,759.117935
20.795877,674.571110
19.715364,644.065855
21.273202,694.515488
23.881180,771.304393
22.108731,727.408759
21.399439,698.921854
20.839855,683.779733
21.362258,698.435733
22.249525,733.804111
23.143315,762.156370
22.886004,743.559237
22.564020,741.411024
22.938605,766.669683
21.392271,700.505525
20.736930,686.430121
21.049916,686.879152
21.056211,680.360046
21.115423,698.448756
20.837235,661.607430
21.400026,705.775922
22.059525,744.219923
21.925821,721.554563
20.289542,659.765501
21.253692,702.444883
21.716528,699.923094
20.705994,666.865920
22.703811,749.179632
21.872272,713.936906
21.221827,684.687407
21.212046,701.711669
22.400636,747.030927
22.389447,728.868057
22.137809,730.711157
22.995865,771.198533
20.977658,672.173023
22.273248,741.264305
22.041621,740.789500
21.600519,711.873379
21.133690,695.893195
22.391292,718.637392
22.696229,739.509478
21.758014,704.343335
21.518848,683.408424
21.224823,687.379589
21.054275,688.713218
21.267360,693.105720
21.529280,721.663650
21.092276,681.964697
21.033964,689.588770
22.587342,726.714763
21.759463,718.686090
20.407332,669.600286
22.382996,732.397533
21.319744,709.028015
21.572150,691.191647
21.739491,702.156986
21.175968,698.632563
20.894232,679.301914
22.091370,721.479200
22.304118,726.901458
22.002090,717.120407
21.273046,689.379136
20.906194,684.774387
21.794355,706.670314
21.872226,711.486969
21.412225,713.822184
22.307635,737.181377
21.607009,695.121694
22.330846,745.605787
20.504569,675.685029
21.585488,703.408422
21.964010,716.407073
22.574812,722.890958
21.386173,697.027420
21.366589,680.716675
21.150363,700.757846
21.972606,736.182335
23.290681,760.889267
20.972111,684.639748
21.165204,682.796168
22.607284,745.435525
21.343137,705.183242
21.280700,706.144149
20.616215,683.990155
21.604091,688.806397
21.731378,704.978169
21.889537,731.796162
22.804212,735.724212
22.122253,727.153114
21.459412,699.911436
22.672532,750.145619
20.497668,658.248645
21.512008,688.892148
22.253387,738.775183
21.355239,697.154839
21.702119,702.602071
21.510750,706.377310
21.545723,696.627398
21.507976,687.794606
20.088552,657.661652
22.854090,742.214625
22.224390,735.525772
21.520037,691.087090
21.913740,715.588665
21.768870,718.456039
20.772135,670.655638
21.637640,695.379275
22.683987,747.484652
22.584179,738.865325
21.835968,728.909639
22.076630,729.042653
20.351876,664.835475
22.381814,728.498718
20.871406,682.733956
22.764798,752.290249
20.811265,681.118687
20.601706,664.839442
21.981268,729.967607
23.374884,762.846998
21.121169,682.626624
22.056011,726.554681
21.927965,712.906867
22.779639,741.329304
21.433694,698.892553
22.454201,735.374549
21.891745,714.757275
21.630506,714.185633
21.567266,690.010058
20.694861,655.843196
22.494866,734.154555
22.253918,737.085393
